meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx
0.00011989841621981217,5.493450116057684e-05,0.000128404472915532,7.745031699667049e-05,0.00016549909842446397,8.804878142779348e-05,0.0007478868640244323,0.003034654487480273,0.0007370492063692025,0.0005602364523166997,7.357780114683678e-05,0.00011989841621981217,6.787806064834629e-05,1.6851518284575e-05,8.983346144350602e-05,0.00035142237615826225,5.9655032989828435e-06,0.002147581187633824,0.002141615684334841,0.00015271688445396081
0.00010579501983002488,5.8837228727179564e-05,9.737732193573709e-05,6.667148027424907e-05,0.00015480861837666824,8.813713810241916e-05,0.0012421761289022881,0.004803988368914042,0.0007376254344863502,0.0005742475657843743,9.24018383331808e-06,0.00010579501983002488,7.956497656027039e-05,1.4614055928608656e-05,0.00020028443862814523,0.00018791335391795956,5.9655032989828435e-06,0.0020759951480460296,0.0020700296447470467,0.00010106144557738884
0.00010487277821194269,6.175619353897041e-05,9.488491547425407e-05,6.348814988540881e-05,0.00015976230277509837,9.627415288968971e-05,0.0010527753787441306,0.003824757432756327,0.0007357239204654843,0.0005621126381441171,8.279854995996428e-05,0.00010487277821194269,7.074152996220513e-05,1.2819885368643092e-05,0.00016289801008422458,0.0003677962226257499,1.1931006597965687e-05,0.0038298531179469853,0.00381792211134902,6.757722137087765e-05
0.0001383809376964977,4.5847177512156006e-05,0.00014580889366670182,9.83793170737214e-05,0.00017526710725374834,7.688779018002692e-05,0.0010456757647939218,0.004181082700711736,0.0007158189794167281,0.0004101059176497126,0.00016785623591109543,0.0001383809376964977,0.0001004141938011782,1.9089610556745102e-05,0.00021064397855718713,0.0009751843334043166,5.9655032989828435e-06,0.002141615684334841,0.002135650181035858,0.0003180713043882249
0.00013982397581242467,5.114667931188974e-05,0.00014602217986226898,9.86159093767508e-05,0.0001833766909898255,8.476078161307469e-05,0.0027245486494065505,0.02701924270437863,0.0007180233426063674,0.0004363077112549878,3.816951864306742e-05,0.00013982397581242467,7.849548218096867e-05,1.590800879728756e-05,0.00021064397855718713,0.0009512266169469035,0.00015510308577355392,0.005148229347022194,0.0049931262612486395,0.00010639156742538914
0.00013307146475301246,5.300119294255115e-05,0.0001457484944541377,8.827187043149791e-05,0.00017431049780281107,8.603862737131316e-05,0.0034247054174634793,0.047162721831605574,0.0007261474240476963,0.00048502819770270266,3.8200210239995654e-05,0.00013307146475301246,7.792072942713143e-05,1.3994674405861213e-05,0.0001879592424048747,0.001237998921467858,5.9655032989828435e-06,0.005345090955888628,0.005339125452589645,0.0001598266090561003
0.00014572725993561842,5.023643476805774e-05,0.00015878813431925075,0.00010100730084102682,0.0001865869735997065,8.557967275867967e-05,0.0011929507552154034,0.005982187531878603,0.0007166591154462987,0.00041142660500248713,3.827798288355912e-05,0.00014572725993561842,8.653152589747687e-05,1.3396217934557958e-05,0.00021064397855718713,0.0010950675555832813,5.9655032989828435e-06,0.00482609216887712,0.004820126665578138,0.00019454587747314486
0.00013076151968373275,5.7170764293179434e-05,0.00011668077970235066,9.345574831397757e-05,0.00018602250021117623,9.25667518971979e-05,0.0024489449194396275,0.01967418402286,0.0007154431251426851,0.00044778080593739874,4.578331546416042e-05,0.00013076151968373275,6.0871661368044654e-05,1.1966063424404358e-05,0.00020028443862814523,8.115335619937002e-05,5.9655032989828435e-06,0.0004354817408257476,0.0004295162375267647,0.00010564549432044842
0.0001285463420464223,5.659750127692024e-05,0.00011119199657549552,8.838940953992869e-05,0.00018312593093511778,9.473652139518909e-05,0.0020649878714598374,0.01411463095327799,0.0007135874949129703,0.00042741051471313494,4.584025228799483e-05,0.0001285463420464223,6.374709880506351e-05,1.2001326872609897e-05,0.00017706305443937446,0.00011191284188891815,5.9655032989828435e-06,0.0023862013195931372,0.0023802358162941547,4.546121771377686e-05
0.00013258221397199625,5.6010071919637754e-05,0.00011726255817474314,9.444028504464209e-05,0.0001864933030254666,9.205301798082449e-05,0.0021418351268942654,0.01592649504078666,0.0007108336377849874,0.0003957417963191464,4.583552762530666e-05,0.00013258221397199625,6.882151169236738e-05,1.1989549319251082e-05,0.00016075461521469582,0.0001474056621619634,5.9655032989828435e-06,0.0021535466909328063,0.002147581187633824,5.201831947703217e-05
0.00013191248258841772,5.872161442183107e-05,0.00013571666184380022,9.168359049190495e-05,0.00018735884750862818,9.567525701672323e-05,0.002266139194227636,0.015331335611964082,0.0007067274122798629,0.00039941659678031195,4.5779425456502335e-05,0.00013191248258841772,7.145127648593045e-05,1.2036798774696451e-05,0.00015271688445396081,0.00018011231114236674,5.9655032989828435e-06,0.0005488263035064216,0.0005428608002074388,0.0001794952392531022
0.00013822053492231016,5.6787241902032134e-05,0.00012927393660304513,9.825280462604335e-05,0.00019408388519440227,9.583108056835895e-05,0.001975640709178596,0.009377910099311944,0.0006988966956978157,0.00036294501634762935,4.5782116709553056e-05,0.00013822053492231016,7.532257138319374e-05,1.2328305505869717e-05,0.00021064397855718713,0.00016023341861067918,5.9655032989828435e-06,0.002821683060418885,0.002815717557119902,4.5769228700670606e-05
0.00012487343019295204,5.532085016248689e-05,0.00011113400257258182,8.699488212663274e-05,0.00017367626918253945,8.66813870559067e-05,0.002739473644953756,0.021879580432973132,0.0007078539675582828,0.0004141852976347677,4.5770280326084405e-05,0.00012487343019295204,4.7755824994966154e-05,1.1977794859134164e-05,0.00015083149081872681,4.5526209386974336e-05,5.9655032989828435e-06,0.00034003368804202207,0.00033406818474303925,7.001980706142025e-05
0.00012997184064827258,5.734896685621419e-05,0.00011152379456080048,9.467594859105362e-05,0.00019099195298447204,9.631600439341847e-05,0.0021508591932131666,0.010510420547690302,0.0006977880734232541,0.0003726030191041205,4.577246648417877e-05,0.00012997184064827258,5.932929927238765e-05,1.1989549319251082e-05,0.0001471969970640583,7.755154288677696e-05,5.9655032989828435e-06,0.0004295162375267647,0.0004235507342277819,0.0001235412860877114
0.0001224961040511791,5.850184065450844e-05,0.00011058520207876109,9.233571377204667e-05,0.00018115547108133148,8.881975730928483e-05,0.004774852410427394,0.06528030268781305,0.0007124469039866318,0.00043327583212499315,4.587486051412637e-05,0.0001224961040511791,7.555220869663496e-05,1.2291097340359043e-05,0.00021064397855718713,0.00015787578448998258,5.9655032989828435e-06,0.0030185446692853187,0.003012579165986336,5.642100455357082e-05
0.0001257622306826876,5.754507540811294e-05,0.00011226101321602494,9.063619492483095e-05,0.00018362291357696528,9.298671865213435e-05,0.003213627817621996,0.033354807246030536,0.0007182800347383117,0.00046122063315901397,4.5788202207876226e-05,0.0001257622306826876,6.334895765948899e-05,1.1942669361013525e-05,0.00019392620248122008,0.00010946225100990773,5.9655032989828435e-06,0.0008113084486616667,0.0008053429453626839,9.615507539693833e-05
0.00012948773110710743,5.775333664371929e-05,0.0001423837368966238,8.91152536502249e-05,0.00018215267301893535,9.303741936870969e-05,0.003260446441081026,0.03504489628975296,0.0007097502255663793,0.0004151673745110691,4.578900443440426e-05,0.00012948773110710743,6.295854409606054e-05,1.2378268243482105e-05,0.00020707374163248912,0.00011334456268067403,5.9655032989828435e-06,0.0027560625241300736,0.0027500970208310907,3.8821062683185526e-05
0.00012906180563449093,5.480867879880233e-05,0.00010932122323862728,9.605930435394119e-05,0.00018960959702699618,9.3550292673055e-05,0.002351285196464961,0.01095002880706555,0.0006889633301244214,0.00036479919194645863,9.785145555457439e-05,0.00012906180563449093,9.972284859692719e-05,1.2096386887442407e-05,0.000172075362765026,0.00025603940159234364,5.9655032989828435e-06,0.0005428608002074388,0.000536895296908456,0.00030341370429874193
0.0001277783994846442,5.562042870399889e-05,0.00010822979202606817,9.329009680774541e-05,0.00018326026134475294,8.997016453700753e-05,0.0016738734528564817,0.006225053115689634,0.0006977355691278581,0.00041193782907732824,0.00010291790039288649,0.0001277783994846442,9.166997733049296e-05,1.2403401783062785e-05,0.00020028443862814523,0.00022806577996880594,5.9655032989828435e-06,0.0005189987870115074,0.0005130332837125246,0.00029381049651819064
0.00013784823224278635,5.4112935782147266e-05,0.00010872321315254424,9.891570681146471e-05,0.0001927875532189454,9.387184640748067e-05,0.0021380126686377262,0.00930836939689457,0.0006514252432321253,0.00023932755451664905,0.00010199806594723241,0.00013784823224278635,9.667546951333887e-05,1.3011023169666543e-05,0.00013574834173685422,0.00017933794292567174,5.9655032989828435e-06,0.00038775771443388485,0.000381792211134902,0.00025140335331427663
0.0001168582327336732,5.652901761086426e-05,0.00012069560222974301,7.080808664144934e-05,0.00016368622626205138,9.287813962060275e-05,0.0006763079808592096,0.0026908576492658634,0.00074313398333579,0.0006166339047133795,0.00016552539734364776,0.0001168582327336732,5.1471315975652634e-05,1.2416006866175662e-05,0.00015663270200406225,0.0001997250504499456,5.9655032989828435e-06,0.0007814809321667525,0.0007755154288677697,0.00014610894233816452
0.00012725859709137002,5.800276424513594e-05,0.00010902569631878762,9.3214610489007e-05,0.00018713718004501927,9.392256955601227e-05,0.0025059679816633617,0.012690377324895887,0.0006992790603625529,0.00042791782265771147,9.699039217970103e-05,0.00012725859709137002,9.752491936637636e-05,1.3193683322156475e-05,0.00021064397855718713,0.00020960609318698817,5.9655032989828435e-06,0.0004832057672176103,0.0004772402639186275,0.00025389182040470984
0.00013413080344864517,5.471199447335535e-05,0.00011010247238477168,0.00010007375881484103,0.00019587997994034937,9.580622112550912e-05,0.0028531234839805136,0.016544330726411375,0.0006694718444668581,0.00030841904788047534,0.00010263428142844064,0.00013413080344864517,0.00010134757920288435,1.2647361031383913e-05,0.0001745335822330984,0.00019686160886643383,5.9655032989828435e-06,0.000495136773815576,0.0004891712705165931,0.0001553411768143118
0.00013349420653057967,5.462135554372637e-05,0.00011184265949716531,9.432513451568176e-05,0.00018865026903136352,9.432513451568176e-05,0.0019675524473878945,0.007719933853032849,0.0006684353272540148,0.0003334620590581044,9.163013067237647e-05,0.00013349420653057967,9.520737223163362e-05,1.2793037441169505e-05,0.000190896105567451,0.0006101082919414274,5.9655032989828435e-06,0.0031855787616568384,0.0031796132583578555,0.0001571579946022469
0.00013291302748644998,5.58347010008473e-05,0.00010704192635121647,9.75146344770248e-05,0.0001930677676858332,9.555313320880843e-05,0.002491606326276828,0.012541152283769598,0.000668603004140506,0.0003167645098607299,0.00010171785148034458,0.00013291302748644998,9.509160069604083e-05,1.2479418545778199e-05,0.00017706305443937446,0.00018703607402104997,5.9655032989828435e-06,0.0004832057672176103,0.0004772402639186275,0.00032261441840899217
0.00012181499798906186,5.747736945911582e-05,0.00011213477529836292,9.269808091331295e-05,0.0001827796837363311,9.008160282301815e-05,0.0015222059400786115,0.005246093134509555,0.0007033623155829557,0.0004448116136331247,0.00010204264552151044,0.00012181499798906186,9.182440277987063e-05,1.4059091779421027e-05,0.0001286036921717565,0.0002847172029059992,5.9655032989828435e-06,0.0019924781018602696,0.001986512598561287,0.0001655579438074471
0.00012801367716793626,5.1328089377256376e-05,0.00012006564258153095,0.00010386401370305913,0.00015999108517490704,5.612707147184812e-05,0.0014783491734436443,0.004837021581170021,0.0006902668060188511,0.0003687242655440333,0.00010270675449745386,0.00012801367716793626,0.00010900034072298351,1.2686760909986356e-05,0.00020028443862814523,0.00018294210116880696,5.9655032989828435e-06,0.00045934375402167894,0.0004533782507226961,0.00026541256782843
0.0001316697380903384,5.4599754777055916e-05,0.00011119349798746386,0.00010143968237452859,0.00019273539651160486,9.12957141370755e-05,0.00343952062830552,0.023730995106232677,0.0006705850941523611,0.00035891854346716077,0.00010378059812163314,0.0001316697380903384,0.00010606483243598618,9.255568754785486e-05,0.00013136936297114893,0.00019924781018602696,0.00010141355608270834,0.0004235507342277819,0.00032213717814507357,0.0001775412339845432
0.00012444984110977287,5.036017335745307e-05,0.00010901745465328165,0.00010254609889760753,0.00015805041941742835,5.5504320519821346e-05,0.0033176508718126,0.020303408536624566,0.0006641929873890868,0.00032817763383479,0.00010503508188055865,0.00012444984110977287,0.00010031691602191413,1.2806447333665492e-05,0.00013883353132178268,0.0001434703543405374,5.9655032989828435e-06,0.0005249642903104902,0.0005189987870115074,0.00019504072088628437
0.00012996958817869137,5.499564721927168e-05,0.00011148630258871049,9.835800901284317e-05,0.00018775543669612675,8.939742768328359e-05,0.00209676566613994,0.008998305946884567,0.0006962750300464052,0.0003929410539079471,0.00010106702197294316,0.00012996958817869137,9.737930015150066e-05,1.2340758339714033e-05,0.000190896105567451,0.0002508105082659305,5.9655032989828435e-06,0.0006979638859809927,0.0006919983826820099,0.00013099422416525081
0.00013087898644645286,5.225066066234298e-05,0.0001109655810547554,0.00010018417183418855,0.00018792825610618497,8.774408427199644e-05,0.002237638313013059,0.010481062724325496,0.0006823158150456567,0.00032395408787143343,0.00010466260335657788,0.00013087898644645286,0.0001078054258091605,1.2096386887442407e-05,0.00020028443862814523,0.0002395039102258294,5.9655032989828435e-06,0.000530929793609473,0.0005249642903104902,0.00020862756201343969
0.00011215997879255599,5.2046537619180724e-05,9.275011776781264e-05,7.414694228429716e-05,0.00016291066530564217,8.876372302134472e-05,0.0019879112154664452,0.010129597160143146,0.0007182724815232079,0.00046729637036753007,9.261723794293064e-05,0.00011215997879255599,6.228081700644003e-05,1.2168676052108442e-05,0.0001851113750957097,0.00026478699870257944,5.9655032989828435e-06,0.0031915442649558213,0.0031855787616568384,7.25940594815339e-05
0.0001273382287996784,4.9242426258751976e-05,0.0001222679229476845,8.92225383672294e-05,0.00017530576519931472,8.608322683208607e-05,0.0016166632619749716,0.0068258156997453405,0.0007161267060760443,0.0004521361235301323,9.269230374817663e-05,0.0001273382287996784,7.764239516347522e-05,1.1942669361013525e-05,0.00019392620248122008,0.0003203475271553787,5.9655032989828435e-06,0.0021535466909328063,0.002147581187633824,7.603212409780528e-05
0.00011735671057216231,5.077520208179723e-05,0.00011084102210940589,7.565986435654297e-05,0.00016150732265696538,8.584745830042179e-05,0.0017964040604596697,0.010619880241960882,0.0007226173615759037,0.00048050197041735947,9.263918759634137e-05,0.00011735671057216231,7.299647048447156e-05,1.215656791673316e-05,0.0001851113750957097,0.00046396220818863327,6.562053628881128e-05,0.0036091294958846202,0.003543508959595809,9.186702915836182e-05
0.00012829084095191046,5.25906564357568e-05,0.00012821948392718186,8.856235748026603e-05,0.0001741465117886293,8.558415430836326e-05,0.0017712304761373894,0.0065395036621443145,0.0007074774155983245,0.00043342653201209973,9.263779339971228e-05,0.00012829084095191046,7.767098917044867e-05,1.2217350756316863e-05,0.00020028443862814523,0.0001558880204181571,5.9655032989828435e-06,0.0004772402639186275,0.0004712747606196446,0.00017711605826169278
0.00011322535386116063,5.201322034884994e-05,9.918410379904837e-05,7.243954576386588e-05,0.00015297887196124386,8.053932619737797e-05,0.0024957565530804317,0.01748336865827227,0.0007197746154866722,0.0004855274323068647,9.261258382468945e-05,0.00011322535386116063,7.447361610803941e-05,1.207248098450283e-05,0.00021064397855718713,0.0005465318791606587,5.9655032989828435e-06,0.0039909217070195225,0.003984956203720539,0.00010630741208247305
0.00012110140095052149,5.0562004264441395e-05,0.00010178749638285018,8.482291365237477e-05,0.00017139218140935735,8.656926775698258e-05,0.0023053867475667576,0.013390541049428701,0.00071197769066531,0.0004336498936801459,9.255676754420923e-05,0.00012110140095052149,6.143787040949718e-05,1.2266416422004922e-05,0.0002036225126052813,0.0002016847817464624,5.9655032989828435e-06,0.0010201010641260663,0.0010141355608270833,0.0001390465751038618
0.00012495538427440163,5.3474364204264786e-05,0.00011004863465109638,8.451447432355447e-05,0.0001737042174394755,8.918974311592103e-05,0.0012977336818279705,0.005825199270408293,0.000724170820937887,0.00048302771092649353,9.260628569495851e-05,0.00012495538427440163,4.2428835153734764e-05,1.2428637595439337e-05,0.00016289801008422458,0.00012419093231518793,2.3862013195931374e-05,0.0005130332837125246,0.0004891712705165931,8.875504908242768e-05
0.00012114795669219214,5.159086173853791e-05,0.00012298439367531365,7.975792631251079e-05,0.00016737521032735,8.761728401483845e-05,0.0014810960943023588,0.006264318379323029,0.0007194415401869508,0.00046851872683233473,9.256576849408204e-05,0.00012114795669219214,7.742357861814223e-05,1.2048669384927852e-05,0.00021064397855718713,0.00035720269753665565,5.9655032989828435e-06,0.0052556084064038855,0.005249642903104902,6.94384584001603e-05
0.0001052928093792561,5.5299289887490443e-05,9.151742448458738e-05,6.607400259124316e-05,0.00015325223884595797,8.717823625471491e-05,0.001535563159040851,0.007835959880255119,0.0007355565769520709,0.0005551619348419521,4.5758712242293774e-05,0.0001052928093792561,5.8267155910606246e-05,1.2378268243482105e-05,9.77388060505349e-05,0.0003862663386091391,2.3862013195931374e-05,0.0035614054694927577,0.003537543456296826,0.00013212857672215917
0.00010897539773278236,5.663016286895258e-05,9.762434369137779e-05,6.789425198406854e-05,0.0001575062305344693,8.961197855040137e-05,0.0011852887637868017,0.005520858885832985,0.0007381455098597116,0.0005751223501380264,4.5965673703499825e-05,0.00010897539773278236,7.549754417832649e-05,1.4306031330581823e-05,0.0001586668929391802,0.0006515655269889039,5.9655032989828435e-06,0.0035614054694927577,0.003555439966193775,0.00016263473976097875
0.00010312430121974129,5.5050731150068545e-05,8.622930782110803e-05,6.692423890593434e-05,0.00015299267115274868,8.606843224681446e-05,0.002612817474620632,0.014609826676812484,0.0007241967122871125,0.000521518777695966,7.834640468074494e-05,0.00010312430121974129,6.929609408691981e-05,1.3165248659824185e-05,0.00015271688445396081,0.00046984303982788877,1.1931006597965687e-05,0.003394371377121238,0.0033824403705232722,0.00016581363667014055
0.000108017232894768,5.5635826007307636e-05,9.53558793147095e-05,6.927563881837868e-05,0.00015362891667369867,8.435327785531963e-05,0.001728842934144601,0.009989438042316329,0.0007367619224946582,0.0005606927311064936,4.591209004041569e-05,0.000108017232894768,7.742345927686245e-05,1.664489203857883e-05,0.00017966692288701283,0.000684387223300549,5.9655032989828435e-06,0.003937232177328677,0.003931266674029694,0.00018260280541550146
0.00010787929514610572,5.681377216995402e-05,0.00010247774082471184,6.917649694603794e-05,0.0001542796757470941,8.510317880105616e-05,0.0015672957075618696,0.008354610574731728,0.0007380716957679518,0.0005687175794994148,4.584953867353676e-05,0.00010787929514610572,8.347471228354745e-05,2.039624500219845e-05,0.0001745335822330984,0.0007442561915810996,2.9827516494914218e-05,0.004450265461041201,0.004420437944546287,0.0001282945486809591
0.00011747838223272601,5.5124362287387904e-05,0.00011040827071204766,7.822084325690681e-05,0.00016759040440330385,8.936956114639704e-05,0.001343062928779409,0.005446218891255507,0.0007290023470897355,0.0005227627214339707,4.58535977712902e-05,0.00011747838223272601,8.571724560896503e-05,1.888307690311723e-05,0.00021064397855718713,0.0004800660286391984,5.9655032989828435e-06,0.0020640641414480638,0.002058098638149081,0.0001578812235417762
0.00011120897334351941,5.880089409286887e-05,0.00010533434376413927,6.708794513549363e-05,0.00016176345649492833,9.467551135943461e-05,0.0016122936674534568,0.008808493124367232,0.0007368020714073392,0.000564570159496645,4.5770280326084405e-05,0.00011120897334351941,7.916041995400506e-05,1.1966063424404358e-05,0.00021064397855718713,0.0007028641208337289,5.9655032989828435e-06,0.004146024792793076,0.004140059289494093,0.00020689070935338852
0.00011061162293318201,5.848431810648987e-05,0.0001035204963719551,6.918706541442212e-05,0.0001585320164289111,8.934495101448875e-05,0.002136128899075109,0.022566704165910653,0.0007421333551900339,0.0005831022102668527,4.577790794337707e-05,0.00011061162293318201,7.883975572348261e-05,1.6246477069570334e-05,0.0002036225126052813,0.0006045043342969283,5.9655032989828435e-06,0.003811956608050037,0.003805991104751054,0.00012192815520178105
9.291552010266817e-05,6.63173923932353e-05,9.028396635437823e-05,2.343053569704603e-05,0.0001643957694830788,0.00014096523378603226,0.0015747585229200721,0.0064641800597874275,0.0007114015888587809,0.0004193740757443387,9.00292866185407e-05,9.291552010266817e-05,9.994367498285535e-05,1.554370325231152e-05,0.00020707374163248912,0.0004454883915208153,5.9655032989828435e-06,0.002845545073614816,0.0028395795703158337,0.00019335583129745162
0.00010358017501355807,6.598310955698669e-05,9.676329233951762e-05,3.816857140048783e-05,0.0001747404909428584,0.00013657191954237084,0.0010600661779974047,0.003824807008146205,0.0007273249053614355,0.0005038235666170334,8.766843743549583e-05,0.00010358017501355807,0.0001025602406835403,4.645380515709835e-05,0.000190896105567451,0.0008466242281916451,5.9655032989828435e-06,0.003281026814440564,0.003275061311141581,0.00028196609731108815
7.666343091591651e-05,5.5615343131331625e-05,6.240407093936168e-05,3.3668175730171114e-05,0.00011022574729495535,7.655757156478386e-05,0.00040438194227373304,0.0015794403909691415,0.0007408251489567601,0.0005761643099069676,8.899549635682205e-06,7.666343091591651e-05,8.961374942895287e-05,1.2168676052108442e-05,0.00020028443862814523,0.0008298329062742956,5.9655032989828435e-06,0.003316819834234461,0.003310854330935478,0.00026333343859899196
9.551490227436832e-05,6.11758603338283e-05,8.719456126686635e-05,4.375815620772635e-05,0.00015379704902421416,0.00011003889281648858,0.0018153377066628645,0.008056365564823881,0.0007242567154263026,0.0005120849176808328,8.542492994964252e-05,9.551490227436832e-05,8.761575781914178e-05,1.8624010299263493e-05,0.00020707374163248912,0.00042763239437971747,5.9655032989828435e-06,0.003281026814440564,0.003275061311141581,0.00017308531733296518
0.00010956379823205288,5.3661266983940645e-05,9.458428403019089e-05,7.768138916547952e-05,0.00016129677333665622,8.361538417117591e-05,0.0013692593828900737,0.005086643133894509,0.0007195092502869446,0.0004659169339518462,8.127774977499302e-05,0.00010956379823205288,9.225273353777362e-05,2.5452814075660106e-05,0.0002036225126052813,0.000852669271534617,7.158603958779412e-05,0.0034838539266059806,0.0034122678870181864,0.0002675009978500322
0.00010934286860037073,6.524629403720499e-05,9.571744388160659e-05,7.347874428411374e-05,0.0001776494950302646,0.00010417075074615094,0.0014783960597564488,0.006100352877580331,0.000718326112145734,0.00044683035853843413,8.635378089318835e-05,0.00010934286860037073,8.419304945686724e-05,2.081320401416842e-05,0.00020028443862814523,0.0004984509423150111,5.9655032989828435e-06,0.0034898194299049635,0.0034838539266059806,0.00014309362872124575
0.00011112625938845176,6.70916146808736e-05,9.905262772056101e-05,6.793370961480279e-05,0.0001785170078834796,0.00011058329826867717,0.0011139160672390498,0.0038258476333988744,0.0007228054755994107,0.0004744853080456911,8.849442336325026e-05,0.00011112625938845176,7.926245833921545e-05,1.1977794859134164e-05,0.00021064397855718713,0.0005393516806198018,5.9655032989828435e-06,0.003800025601452071,0.0037940600981530887,0.0001273732162362582
0.00012375063720828145,6.447118226126618e-05,0.00010930635862932501,8.576190924537321e-05,0.0001904595671442229,0.00010469765789884965,0.001205366331352658,0.003954946424358383,0.0007203691092743229,0.00045443044237308497,0.00020538774994511113,0.00012375063720828145,8.935638148935225e-05,1.2621230120162041e-05,0.000190896105567451,0.00045749728871485076,5.9655032989828435e-06,0.0034957849332039465,0.0034898194299049635,0.00014448362704092693
0.00010916297035151338,6.34591335709314e-05,9.872562566130225e-05,7.488476249851115e-05,0.00017422169234347529,9.933692984496399e-05,0.001398251034859473,0.005466321515868485,0.0007224532284524701,0.00048234786188321356,8.588823780441493e-05,0.00010916297035151338,0.00010058970388001186,4.127483363620565e-05,0.000190896105567451,0.0003134871983615484,5.9655032989828435e-06,0.0020759951480460296,0.0020700296447470467,0.00011940778694982077
