Culture,Criticality,Criticality Modifier,Initial Known,Inter-Dependency,Dynamism,Size,Plan,Team Size
0.1559893477381642,0.7990477992670816,0.0805242314291944,0.1753291365740279,0.1146205218702067,0.8132666055399722,0.2347004191593587,0.8619744197139405,0.9030445126934704
0.7243035547158795,0.6521594172767187,0.4104350839752689,0.6450930293218351,0.1625822518364019,0.4165432644892223,0.8868713315974986,0.4984608606444036,0.9426987220613624
0.0111184156521275,0.8347245969993087,0.0262628692865175,0.6614775285142337,0.6656819841590944,0.4263340588460539,0.3647894424587174,0.0411764598764197,0.7993811312277856
0.8346299736527205,0.2611375505476189,0.3165242030787047,0.412488423048587,0.0595794838678096,0.9623694073210228,0.087635997914132,0.6310648882478718,0.3281451885246683
0.933711260906916,0.4366880206779536,0.6339729814245758,0.7595138029026629,0.6770299323585398,0.106104804093953,0.8675153911610312,0.5091774608855408,0.4866910859127028
0.4268725635307641,0.8360624678812395,0.9002069147503238,0.6105621013428686,0.8689390207943,0.3917408850365644,0.8686066422493725,0.6539360315388557,0.0703097427959842
0.4838572011805941,0.763353922038239,0.2542681890710342,0.2214544765727194,0.4681528086611043,0.2801851258718898,0.3238966972959421,0.7715677288881939,0.2368885748215865
0.4810620745366062,0.300740584725907,0.355832371733745,0.7560798554736908,0.8835877233482081,0.6652570803307407,0.0777681470529058,0.5347308702761141,0.1953927354339948
0.9282696214806776,0.5611909917319675,0.665110864272573,0.5235836177016769,0.1677432767907031,0.230842745257882,0.5881438222665137,0.709671411650671,0.2091792208843603
0.2154725997522215,0.6408689911107944,0.6764057869409688,0.3514637900142506,0.1984024672692902,0.440360869194622,0.2445866652109292,0.4938307861493107,0.8156293550424756
0.8619118761327093,0.5343808186488537,0.9115590584027322,0.7300879496728259,0.7997205550489626,0.0410823057091733,0.8864336012683195,0.1146860658678544,0.3680098438678026
0.2198969926497544,0.7582754109276313,0.0993777038807781,0.0540382693123475,0.0524139879166793,0.8646364836571102,0.378500643639453,0.524684314022928,0.1273878508855385
0.1336504099993853,0.5526328510230979,0.6456050438408875,0.2207999552761866,0.5380703753883923,0.0373286975113862,0.3241530694580381,0.8152812609621837,0.3054619304128501
0.4281758267726377,0.3419177147641841,0.1074997774750458,0.2663991951032465,0.9658115668734116,0.7079685182990475,0.9573816071408332,0.4147834418008863,0.6034489376159158
0.7171226905808806,0.2841522427285742,0.4904257388214864,0.5193775358492092,0.1086146686009117,0.95251811047027,0.929416465489068,0.3862530407712236,0.2899914847944443
0.0797447618522383,0.1881610683785602,0.8931766545776294,0.7006609234212879,0.1420631614662827,0.7039203644910722,0.8129115488942636,0.7890128791501577,0.0255365952113806
0.8004827094693528,0.6471078980995674,0.7921074618414932,0.1722187373861594,0.8688012079072175,0.930299643706337,0.3308720883022552,0.1811317697198972,0.3046754377003731
0.9979675900337556,0.8009479837593608,0.9080181348996564,0.7166111903432227,0.8837472534937962,0.1157122282971686,0.8377388962749751,0.5479660777259686,0.7432242226646796
0.7260436055490369,0.6336348492730535,0.367048243870919,0.5940720579822686,0.4316920174228569,0.1220527907911861,0.6647006293516307,0.6357081628296155,0.611240211914056
0.257716329957082,0.4194226167498985,0.7485382050526608,0.5264366940725211,0.2923909836377446,0.549604448591174,0.7991540182608774,0.4980420884686426,0.7498091387332769
0.7943614842434662,0.4007729056905739,0.5850608355420588,0.9826432653958288,0.6484776729078234,0.9754044362146144,0.3934140828904182,0.8801986030162549,0.2679351960866278
0.1201948353457336,0.1935920315894361,0.3340522783012445,0.6700506746390316,0.3662623746774412,0.4175481930938475,0.9549772997694134,0.7086087363406307,0.6473312540253496
0.3732337471210526,0.1945297710108622,0.2141339185196475,0.2395143392521778,0.95842031800322,0.3892761531032163,0.7029529362931026,0.3337991179733752,0.0562978911470035
0.921158220648167,0.317421545632519,0.0438290710331826,0.9253935422048316,0.2374526188623108,0.2936180162615727,0.9017297572517028,0.1179474950382418,0.6159341098406959
0.0961205190636345,0.3227002277490889,0.361837104265758,0.9718986903639096,0.0011906936562849,0.5053080736926783,0.3958245016127548,0.5413065837717665,0.2697828029933611
0.578695721564126,0.8708719304552945,0.4769469454076041,0.936871957301321,0.283883067378895,0.1466460985128226,0.4030792863702895,0.8741641824650425,0.410422444553033
0.2386335496648739,0.233262127819621,0.2192605896684335,0.8166699819044801,0.7960804176571327,0.1133538737091744,0.6837709519009989,0.377655514889504,0.2180933850513284
0.4538899528836111,0.6785295168548865,0.7515167411956121,0.8073819612674191,0.3951055552726457,0.6314310563596485,0.736774137872915,0.5494748985008258,0.2442566518623935
0.0848032420480237,0.4462109384468583,0.5407044343670412,0.8127920410071684,0.0061704765875335,0.9247240274797828,0.0151291634607432,0.1711259346056337,0.7939758647233613
0.325978808294492,0.1421768918083839,0.5081573826228487,0.8327082147998973,0.9456469828313586,0.6724774635602435,0.5308089438298463,0.9556162973875576,0.7534881254956098
0.4263706249899194,0.8696907926216463,0.604430892318709,0.3248379652292665,0.14161187455942,0.1021063977871887,0.3060058701088941,0.1984036031962083,0.4073968324444957
0.791914754557821,0.8979235440399214,0.4583829763998834,0.3510591629755705,0.4490521183248382,0.1929472374364987,0.9340400800468368,0.1670085272279277,0.4834108628295513
0.7094777719222907,0.1795062747254442,0.534498081302696,0.0472188447634825,0.8713923553427292,0.4138997433481363,0.866686901251646,0.085891378220107,0.2356695159428933
0.3602994914126067,0.6208847422379933,0.7667465655579173,0.0289779540548564,0.387430756420182,0.10936783193194,0.4943056370293053,0.2995206661273766,0.3682301731596124
0.9583269073215636,0.9903075065022284,0.5518152857027893,0.6885399532258315,0.7633095369875695,0.5143861806301159,0.2872920771121794,0.3479336466410702,0.5773141680284873
0.7223501684314017,0.2206316742179266,0.4403923535572337,0.464076371540519,0.5371531357452527,0.0595458099584403,0.2410095185498268,0.9212301476880576,0.6608645416570988
0.3583890458369909,0.6398851222141916,0.7800720968015865,0.0326760818240482,0.3844148836574511,0.3175176757352409,0.080417132148807,0.7647578501509606,0.4942376573840739
0.2279262402429249,0.2636726240739792,0.8901956308741747,0.1414508580689703,0.9542463747425975,0.3203190964054531,0.3864037072559898,0.0883246143474796,0.4533276330872554
0.8586907458932211,0.0409040475826011,0.8620123273895468,0.189166229529458,0.2713251468399387,0.6384415576462946,0.9929045977965288,0.7161887237823148,0.8203848327284452
0.3966378574387986,0.2822275705761741,0.6196226813383809,0.412740931013308,0.7902947440587978,0.5703103991240005,0.2533018374570085,0.6236763619182942,0.7069676701505804
0.9451135866364304,0.4144507661498053,0.3956463918057685,0.254796930442373,0.8167974966800831,0.94231125060103,0.3592530112769226,0.4873751262017231,0.3321010244366557
0.3199686101113069,0.9600985233770876,0.4087084279949661,0.1282058544578528,0.5618711268521307,0.8656998917431109,0.4056628688463222,0.1347102256859843,0.95148251286611
0.9659669595279476,0.9419700472691112,0.8737497866051193,0.2431105702920349,0.5065111913442485,0.9283075508560316,0.4552861746454928,0.9985187801373728,0.2652042994241463
0.3930961224530087,0.3224986146312865,0.6606165076998,0.4594955741498177,0.0022101932812982,0.3192655222061703,0.6659791334460505,0.5577299226166008,0.1801771381061743
0.4901458478018721,0.3612302046774179,0.1680925707347371,0.5607199926529914,0.6772309132806796,0.6846007472296475,0.4438562915282644,0.2107576487668446,0.4112720674559256
0.8676652400854781,0.908141028117895,0.3354525561978697,0.0182846418459023,0.036464333476731,0.50940364558104,0.0718466057110189,0.450835457156741,0.726939082002319
0.128293295980902,0.6048810312200342,0.2998867443119003,0.2387055174023459,0.5000362755295008,0.9219893012605368,0.6536037429718801,0.8636856273284504,0.1048252334912818
0.2959950014117133,0.2550728140788769,0.0789191460239351,0.5829307571906458,0.3792378444967824,0.2943668289327141,0.3134602160135904,0.2049773750448748,0.1513814479705341
0.0411029013094227,0.7627897927478642,0.9443076283135612,0.943310341140626,0.0524235134997363,0.7760587607176612,0.583202007625734,0.4628175356970427,0.9432674257110908
0.7910217169982141,0.3845441460345612,0.8311059307182509,0.2136934905310307,0.7178185271152285,0.1442617709953876,0.8605992777648369,0.1185494591408259,0.2875379167990836
0.4013941085832165,0.0424207573637214,0.916865230904089,0.1442773059228465,0.8917176851545631,0.1062076118744524,0.4503956553189538,0.3685956073061877,0.7344178134511237
0.2746797093442246,0.4429868392856404,0.7653268076021178,0.5283109875287731,0.6362161320270198,0.4512299887634964,0.9182043235985342,0.0387392005298272,0.374102470749036
0.391560116026194,0.0025154050166489,0.6823973578012072,0.0613134075663226,0.1968652960530464,0.8207724670104161,0.6282623404143169,0.7671856234065026,0.4263176035763625
0.931894168874582,0.2402768561468508,0.2711350448339473,0.0656014220371066,0.9645467884191078,0.0465933789971292,0.0276812453585628,0.1721369038117796,0.3999619701041242
0.3485696955792606,0.9329777669370268,0.0663257017848741,0.7755720787044448,0.2743550381204792,0.7533169060123187,0.9751112429245606,0.5502326284360513,0.1521131730199327
0.0262249595812685,0.7911206938764822,0.5255691335668011,0.0738955947232378,0.7938529710587034,0.396268555688429,0.3420745377617852,0.6108662128060274,0.2621666355685033
0.9727294340793544,0.960495524839036,0.2793718379527601,0.9270015100289578,0.9770968533691576,0.4665368522350965,0.501375846458365,0.3496167603865567,0.9148533451812896
0.1844839019294352,0.367939030061995,0.4740865678973026,0.1382021903584075,0.8276655082687581,0.0468562519975741,0.7641078232328344,0.059593700201395,0.2160263383889816
0.0920196413477616,0.670013277910164,0.2982859974418889,0.6874835602601924,0.567124286842759,0.5694381340210867,0.1245261053135435,0.1633004665491785,0.5824861312506264
0.7526972618799416,0.1627857984991528,0.9716249975280086,0.8843862152173501,0.3040290110660547,0.2173730678796229,0.3713118545316723,0.8893492802060324,0.7266086737739779
0.0356015574035177,0.3352878207186178,0.9698498112771152,0.4235969727021061,0.2326781303630148,0.8828535507546524,0.683870192124333,0.2757204349542839,0.2492644936630697
0.4944065131846212,0.9953081414378386,0.6005029067958557,0.9474251149105852,0.6851712246700192,0.4157558056683494,0.7822563883782145,0.7189545860749459,0.9159531751648564
0.5114679122726126,0.7158646186588931,0.6995741353944833,0.6921166346951673,0.034873629086794,0.1107153846333657,0.5090526781512169,0.3761944915553146,0.7468213016266432
0.2299977753029018,0.7580276871212672,0.5206884002119443,0.9274221260544292,0.5098874412830751,0.9339488714769124,0.0238943429530127,0.6743212907641922,0.6211442014475971
0.5091766999020589,0.2549673559216342,0.0486909108432289,0.8329994885423497,0.3309337877103886,0.3171458910848986,0.8807926672466955,0.2398129099148563,0.3666796071168529
0.7453024112824246,0.97055936093325,0.8579535438553456,0.1960750388561261,0.6311478432588806,0.6437532288280869,0.2776044664795964,0.5630663637469485,0.6796607578433955
0.0394103435692231,0.7317458551455928,0.169531298483564,0.4661195947680928,0.7823464202981375,0.5503836798995544,0.8354056876174619,0.3380155562061839,0.0055754805534146
0.5460064114993959,0.9615967840537264,0.6346186333184315,0.5059534085894596,0.1139007763538434,0.0540544233296793,0.1058419310958146,0.1431887247666088,0.8376104218418499
0.8743740773232926,0.7976847461312903,0.1293185582068412,0.0346551375867398,0.1927922424591456,0.8298438380325112,0.5538428516244173,0.3349348144473547,0.4419768955030956
0.8357514717236152,0.2234221799693535,0.8237095705603323,0.5517117052192649,0.157809807664189,0.2355232319130149,0.7598001882314668,0.1732129822206785,0.175096340087533
0.3705254029298763,0.8553718683977866,0.1851725692056874,0.0134178720333765,0.0609509605661158,0.2288781954062341,0.676074212442889,0.5728272669373388,0.0678567928663714
0.4499436237228714,0.4211549052045051,0.9578632921733428,0.5015394336481538,0.8137484473992795,0.5285480437443075,0.1260918043954505,0.1839959308915121,0.1193824309115527
0.9025026855631146,0.3991152773618684,0.3026096651843312,0.4461565623358379,0.37145076005444,0.80898556492409,0.3130630048439043,0.0810720619697994,0.0211305350385984
0.9555771632009912,0.1998860986466184,0.0031648628378514,0.5591174717189911,0.4689682913167995,0.3856975388746332,0.6111338936107857,0.6839309132434183,0.3743716068460865
0.0025569011718884,0.8619803109274206,0.1827661226326977,0.8266019332734238,0.7305171747677103,0.7785407078565314,0.1579414167066491,0.2580344795738887,0.3952114184747671
0.5290030859846496,0.9807734032934612,0.8328762923853468,0.836620129388532,0.946885446507428,0.6587583321258762,0.3747439152372555,0.996776659304502,0.8045612042564778
0.6295428965546462,0.7031179172019542,0.3933106399535291,0.253067867284098,0.5437590846045693,0.1552741950091563,0.0282709122136639,0.4651738397023264,0.97044112590764
0.7476065905939348,0.2400763896213473,0.3702825513362157,0.041248532864786,0.2232943812077088,0.7792248277288034,0.0130403805002454,0.2001503964932066,0.9199256689726174
0.217427718989426,0.9970890287498704,0.6250073462161597,0.1123390229180454,0.6040183207529696,0.0675456602278401,0.6643546448763414,0.5487065725622313,0.4188913117315068
0.1533205236787852,0.4024917503582876,0.3083519109310214,0.8395484057093195,0.3457523067433706,0.6585200641792999,0.9494484321587492,0.5198939479389761,0.4388517498048552
0.6957811654596597,0.8539597676628922,0.5658138255379651,0.6761095503017335,0.4717968097297965,0.3130182504987768,0.8681591579536405,0.5298058549773185,0.9320894891240442
0.8019858299508432,0.8954336263886882,0.0564999095945122,0.9994193335672926,0.7301213212799506,0.457758318565132,0.6301664375401564,0.1624450841453274,0.6190272096131381
0.3825168600856766,0.7975048923370271,0.6819243525315277,0.8698594086827489,0.1078320291274524,0.3734442906812095,0.1946788105165959,0.1556403538620491,0.835604616530836
0.9412849307097964,0.7934137779165955,0.770526983982404,0.5309742000293651,0.2860889195317537,0.1483637884673722,0.4410990646525656,0.4098878128551845,0.4697474410241024
0.8733128428062688,0.6400183839637222,0.4927920589718778,0.688903680632525,0.8865445438213237,0.8611686500813912,0.331779242352249,0.2810487868948025,0.4973702210100429
0.0417976556181326,0.0498003278390359,0.8194694366937884,0.872271951258146,0.266319670647371,0.2497106013878584,0.3321957615513919,0.2383948269817921,0.4687531011186114
0.7546237930589348,0.5961488581543168,0.4782217616019466,0.7784300087564289,0.3762441464683426,0.7816430866250599,0.2624493012896867,0.8511189166573779,0.5482618300400228
0.7924547283723327,0.2568434830706133,0.2763668079246769,0.3025720832144429,0.8664998451796131,0.8057901487142501,0.8376629087854638,0.7336032768508772,0.6158834129304047
0.1690382376603387,0.1755027400364092,0.1222128805864155,0.6997111857146423,0.9233290154392692,0.0891214945817916,0.7050406149663169,0.1332235721778416,0.1172865543387238
0.1592698037647804,0.9183364504337388,0.2429726509950036,0.0469756643592862,0.3422455192875533,0.9241560972638608,0.4854406691574257,0.0327311047805073,0.4284787408678169
0.1830714195154533,0.6813392696924406,0.7731361447327028,0.8805327122438901,0.6889498825125875,0.874555803601663,0.3517386317961185,0.4242655834042677,0.6604816494047893
0.4191697241847554,0.6122901127394208,0.6113950871713474,0.5719255847463469,0.2426172186514851,0.0601992255697557,0.529205434910127,0.9422507202222308,0.1775177534307528
0.9031212861785076,0.0853316221637632,0.9311472688676008,0.0557831494995125,0.7240592882760617,0.5744874816221617,0.2493696210864512,0.9352795725339034,0.9789875969153828
0.7428574422050582,0.3338090425222968,0.5465137095163634,0.3823692580320463,0.3566293192317622,0.5267703088919535,0.6861270051859999,0.4148113796068098,0.1413065883693305
0.8043829457839435,0.2486454030160295,0.2256597571952787,0.1640669015720257,0.3807678933715144,0.4397042291870784,0.5141877713437331,0.9454250307336862,0.6109659671937767
0.016298687458957,0.0481509616971591,0.5589405924720638,0.4385419329089628,0.6871705135738599,0.8841655181441002,0.2840135040690641,0.4400133079388389,0.2509667000708149
0.484223277004292,0.4010309464630037,0.872770092813116,0.8212956937348967,0.2025749440707254,0.8578181717307953,0.2734652597237051,0.6362480390614793,0.9200751513733444
0.6794778843978995,0.1311636812013409,0.0324540808023471,0.4498616490266124,0.0732823170442984,0.0874164677428006,0.1137717869329103,0.3177803695629748,0.929317779284166
0.0915063495830569,0.9364247190157646,0.5809958485160409,0.8348269434892793,0.6049943464501182,0.9907494872771692,0.7987093508991757,0.1571682039332377,0.2849716512689332
0.4051177540498161,0.4954518209398993,0.3305431989459899,0.8745180142119986,0.2233928392182244,0.2753545957655837,0.3893128497064948,0.8032676592096308,0.4229155562061889
0.5508294845293132,0.072526024895638,0.8244887728634729,0.0816650082382979,0.9717558397752788,0.4184971961279651,0.8993308080864792,0.4892320676580359,0.5504994338515777
0.3883112148522472,0.7549571603459322,0.6201999075596212,0.1430053167061173,0.628726229255504,0.0880572545128886,0.8419130723059227,0.1532422395992956,0.6942995568190071
0.521498409422917,0.7365304287188246,0.8686286787684535,0.8551502445354981,0.4200414266843458,0.2662798549203323,0.5090068836564763,0.334030231496325,0.8532898816600786
0.4021258648535974,0.6830906053437762,0.7703824595213267,0.4472882750046059,0.2249016941273728,0.7351701272806164,0.1199806659260368,0.8634983481909119,0.23753943967086
0.8711048824466187,0.8662370001437516,0.4455971190112203,0.9998412818911334,0.5755535885584255,0.2752884912214894,0.4672746823511192,0.0229912140455471,0.5412688899949298
0.902627405730962,0.2210198273376625,0.4857119000897792,0.1712193862073664,0.126680405864359,0.0783024934738564,0.8041833902035753,0.5457898755780595,0.0791831950098227
0.6153703944130358,0.6318823570857718,0.3756217483240505,0.030156514948017,0.9048792843425828,0.5807758914036795,0.4198739379729349,0.1528931299428393,0.5527088586154066
0.6629978272634659,0.7561439765836254,0.4436882133405589,0.670170688540272,0.1071786927363599,0.4939625846364563,0.2893238801722159,0.3709967582881956,0.2409103319422993
0.3311377241715498,0.4728691551842562,0.1966988116118795,0.8877125841912665,0.496068878381078,0.7674623225896396,0.153944233297208,0.6463227720722579,0.9297224389682456
0.8948141461033883,0.8777759263231201,0.8689543342032922,0.6724518179173645,0.6218450492295813,0.0922626039291517,0.5415431674686092,0.9621590502024728,0.6532726717158733
0.8473728373283933,0.1622764135950762,0.628305031026955,0.6090612134096784,0.0211613261458193,0.7706912290363653,0.2660914651823979,0.1945997808131527,0.3697868090492425
0.7839818125826344,0.2009973989805337,0.5755056868908236,0.5102370113273265,0.5969910195051258,0.938619843354318,0.1821100887974033,0.8706547816689474,0.4118490590079682
0.4812605605417246,0.9154875185691304,0.324812652436407,0.0040484534068657,0.3133146148829553,0.4406677652735516,0.0419587946221781,0.9567364560751426,0.8342596492555266
0.5989907758839387,0.1333031125348559,0.552926035882591,0.1068009509386194,0.8784170674731279,0.8000324481993701,0.1513572256024582,0.7509222247427587,0.1928519010667357
0.6029593518705632,0.9309502539408506,0.3661373966827203,0.6195297195904188,0.6649099650092889,0.5865189426271188,0.0585617077369541,0.2099628575148771,0.1980112070311736
0.9181680804850924,0.3678213031258297,0.7825074116558204,0.2933493853635853,0.90896045507934,0.4308905449107089,0.4426842837052986,0.8744466143800964,0.7052399334502913
0.3615232835675191,0.2262123186353001,0.7278143802127764,0.1515280981200545,0.2170915194376285,0.2818502995285196,0.95259486093993,0.6231692947604525,0.8753422840560561
0.198645356563891,0.761275075371551,0.9062636508487352,0.1198511244983983,0.6903044188144849,0.7570507116361993,0.388928311490895,0.5545299231118964,0.0892785026828171
0.6915111551221793,0.135375406622886,0.5979841364267544,0.829160046554028,0.8625936539630331,0.4931176249116414,0.4931763005561567,0.2426254303099549,0.456381363872147
0.9460312451761428,0.5133921951606686,0.0266937598661424,0.3091875009704231,0.6054317005616199,0.9327858983138756,0.5273791640648967,0.7333055612978715,0.1279997541374934
0.3174912642048259,0.595548187479544,0.5436643665943695,0.7040776368721386,0.2890763448549933,0.4467324888631721,0.9866239858384476,0.6271742962158778,0.5670745128854132
0.4409490616882205,0.7050900086651989,0.8404915751032862,0.0579301075294097,0.4788881576799185,0.3529230388900385,0.3459798347841252,0.1446252656912868,0.8223722630456555
0.4928766955185816,0.2259461962341135,0.4797462559598618,0.1296106170881127,0.6689472076337495,0.484642174356769,0.2392064613065517,0.6741586781338109,0.344652935090771
0.7559327461324099,0.6934360621687149,0.6530190304392598,0.0455553609994326,0.0157210515670084,0.6795715046282389,0.6730774347209432,0.6375788238700697,0.770903563205387
0.1557520978259483,0.5214863578942276,0.5346569203558917,0.4266644279841128,0.1597924207058445,0.5360312766693491,0.4285456631933209,0.1994352936812985,0.5909679593659216
0.9021468950752032,0.4873529414650928,0.2424411148768025,0.740008662691153,0.0956942377631226,0.1935605242825951,0.3351573542234044,0.4963175824817493,0.4724329363284868
0.507955055600896,0.2723949025319625,0.9545760261231688,0.9118273464796056,0.0607104517666875,0.2821289024604981,0.6642456174301978,0.416817691386248,0.9935070307345036
0.5894609920759554,0.3463113707498231,0.5081058559710032,0.9607832093705216,0.1695643383522672,0.5716601005378158,0.4115621672482106,0.2279350326527534,0.914900608587876
0.2727016876027425,0.952400408291949,0.467596227784953,0.94774727793844,0.1220758543627296,0.803506163308409,0.7324753265888615,0.2892427925578678,0.9318783008678102
0.0529514849000986,0.0924289577828021,0.7633315201866893,0.7658749842100444,0.5462513999429336,0.8362637796226952,0.2119204348514626,0.1271968134354184,0.1145947968475114
0.963525673248114,0.2022647052190954,0.6735383650577892,0.4978860012218156,0.7473622971182485,0.1617284897247776,0.3803474638834334,0.0608845078658021,0.2690584011876427
0.3926855484380823,0.4025345905483861,0.2984754498437787,0.6090713301880463,0.1064606635079374,0.671018630158201,0.8831382546537182,0.7639465199802313,0.0012396980173768
0.6529572442682312,0.4027820206476579,0.6955431755939068,0.8787378880645224,0.0897056729627522,0.0487647984911886,0.1679316365487188,0.6126507189380256,0.6070675769820811
0.0508798884462615,0.376664316699503,0.1585203620944424,0.4840370070745903,0.5542012764514884,0.5138380444370306,0.0458574565302567,0.5743547024344924,0.6596584132634201
0.0954851356017543,0.7402864703121188,0.6243360354195437,0.6292731959377076,0.5259270514109037,0.3326906291048974,0.7079179423706307,0.2655297914811302,0.3174631391252311
0.4372296732046132,0.8457472488461221,0.9294995863837192,0.9968281445034944,0.9867810323467858,0.7640785913109741,0.7251398580806783,0.2536122371203285,0.7989654522928368
0.7408458271177754,0.0928166950307659,0.601404966848142,0.4731618947188915,0.9766493278349084,0.4386732987881495,0.988752953306637,0.1942483836305994,0.4119013031582812
0.0573342662693354,0.5354460866661127,0.0114147153144655,0.1055515325779777,0.6688608140025263,0.9033162008930372,0.0482749082467999,0.917840310809912,0.4915652566615939
0.2204061461687544,0.4806317859869322,0.67118811119661,0.548806836372443,0.3530906829864643,0.1587125934629577,0.9389588657836504,0.9015240369756315,0.1603242020705203
0.8363191635018281,0.3382650107453014,0.1461972146296342,0.9836920201705018,0.4136091605133918,0.986165144496066,0.3339963860096138,0.0868232998071277,0.4660073704246457
0.7414208181540887,0.6863643099722058,0.7786333481165717,0.0915291338884096,0.6436371534571869,0.7914355304951978,0.4530657137982661,0.0021010323973006,0.5091779986821805
0.5228921312328516,0.0682449072856373,0.155025994694515,0.6809488791020281,0.8526634337397846,0.5597672108012249,0.6007744349917791,0.5902074731909613,0.0976441908275917
0.476448928338835,0.8276119482214292,0.7984447294223211,0.8285217768249371,0.629319969306839,0.9596413835152756,0.7198331283486101,0.6888895990256974,0.7269377917848072
0.7836512320359911,0.7766832052889109,0.2792408343660958,0.7710461242516102,0.2943245904810977,0.6922504756403182,0.6998957868187985,0.1834984999084671,0.5849892983190732
0.6061265287681007,0.3469140081600681,0.3740238188235194,0.7513097706058288,0.2324292724851695,0.0212007205858442,0.1149627473422003,0.5152851259978899,0.611801072569946
0.0365366821521853,0.3805861997833722,0.973560203196666,0.8832248732534991,0.6460764534409346,0.2574403278150965,0.9839908746501252,0.6108111762559094,0.1866180421700576
0.5869978701224889,0.4278403996335579,0.4605380172933344,0.715109270373984,0.14901626233897,0.7118207848736382,0.622453519124018,0.8334442229444033,0.2142188628798381
0.750870463111281,0.4530590237525149,0.2632604406313205,0.9380329839754356,0.7837599662320585,0.7666030659087251,0.2785011037101579,0.3830646387815988,0.0786928565474701
0.1879186634033803,0.8000516220785641,0.7154121366911751,0.735628439954904,0.9773391671127758,0.1687793821870455,0.6259848146216862,0.1479073013968997,0.6485750908951295
0.067367771411494,0.3769515079453699,0.4368417565851225,0.3139729375880671,0.9688128157231662,0.4253747404361362,0.0293959452771546,0.4228805474574253,0.7212130909993294
0.4568363092977293,0.5533124084170692,0.4863042486567978,0.8994439697000302,0.6494352990908782,0.4027713532578614,0.9598358902423624,0.2075329453866536,0.4090281998639974
0.7641963403025123,0.8082267989522447,0.6331848780626942,0.9004385033115868,0.9357336556040534,0.1525430304118858,0.4008239797279995,0.0038935998484245,0.4762121232394183
